epoch,step,train_loss_epoch,train_loss_step,val_loss
0,49,,3.088059186935425,
0,99,,3.3272175788879395,
0,149,,3.2732460498809814,
0,199,,3.2634129524230957,
0,249,,3.3280677795410156,
0,299,,3.234135150909424,
0,349,,3.187340259552002,
0,399,,3.260242223739624,
0,449,,3.2993850708007812,
0,499,,3.3950531482696533,
0,549,,3.101996898651123,
0,599,,3.2384839057922363,
0,649,,3.369389295578003,
0,699,,3.178375720977783,
0,749,,3.3144445419311523,
0,799,,3.2294747829437256,
0,849,,3.1780943870544434,
0,899,,3.098545551300049,
0,949,,3.2890310287475586,
0,999,,3.25285005569458,
0,1049,,3.1190025806427,
0,1099,,3.0205752849578857,
0,1149,,3.075122833251953,
0,1199,,3.2522757053375244,
0,1249,,2.9953651428222656,
0,1299,,3.3859212398529053,
0,1349,,3.3109827041625977,
0,1399,,3.257072925567627,
0,1449,,3.4516968727111816,
0,1499,,3.0344412326812744,
0,1549,,3.224245548248291,
0,1599,,3.235954999923706,
0,1649,,3.228516101837158,
0,1699,,3.1575090885162354,
0,1749,,3.232046604156494,
0,1799,,3.1444077491760254,
0,1849,,3.112590789794922,
0,1899,,3.150862455368042,
0,1949,,3.1797633171081543,
0,1999,,3.207426071166992,
0,2049,,3.312953472137451,
0,2099,,2.8878183364868164,
0,2149,,3.162069320678711,
0,2199,,3.2169313430786133,
0,2249,,3.0761308670043945,
0,2299,,3.26895809173584,
0,2349,,3.255750894546509,
0,2399,,3.0963053703308105,
0,2449,,3.201988697052002,
0,2499,,3.3517379760742188,
0,2549,,3.017666816711426,
0,2599,,3.1420373916625977,
0,2649,,3.2872960567474365,
0,2699,,3.1825013160705566,
0,2749,,3.427706718444824,
0,2799,,3.366173505783081,
0,2849,,3.1616129875183105,
0,2899,,3.3952126502990723,
0,2949,,3.269468307495117,
0,2999,,3.3223929405212402,
0,3049,,3.123260021209717,
0,3099,,3.324861526489258,
0,3149,,2.9398083686828613,
0,3199,,3.2184860706329346,
0,3249,,3.171541929244995,
0,3299,,3.316927433013916,
0,3349,,3.2718372344970703,
0,3399,,3.236654281616211,
0,3449,,3.2372827529907227,
0,3499,,3.440119504928589,
0,3549,,3.230546474456787,
0,3599,,3.1039018630981445,
0,3649,,3.3240504264831543,
0,3699,,3.2966079711914062,
0,3749,,3.2869691848754883,
0,3766,,,1.9427757263183594
0,3766,3.228743076324463,,
1,3799,,3.304391622543335,
1,3849,,3.3319602012634277,
1,3899,,3.2028496265411377,
1,3949,,3.2448501586914062,
1,3999,,3.3706345558166504,
1,4049,,3.0714030265808105,
1,4099,,3.4657211303710938,
1,4149,,3.454531669616699,
1,4199,,3.154799461364746,
1,4249,,3.030456066131592,
1,4299,,3.092528820037842,
1,4349,,3.240243434906006,
1,4399,,3.2013306617736816,
1,4449,,3.2842655181884766,
1,4499,,3.1281650066375732,
1,4549,,3.177905321121216,
1,4599,,3.1692283153533936,
1,4649,,3.16487979888916,
1,4699,,3.2227706909179688,
1,4749,,3.1823062896728516,
1,4799,,3.103604316711426,
1,4849,,3.468689441680908,
1,4899,,3.106739044189453,
1,4949,,3.157496929168701,
1,4999,,3.158172845840454,
1,5049,,3.080322742462158,
1,5099,,3.318284511566162,
1,5149,,3.167759656906128,
1,5199,,3.421151638031006,
1,5249,,3.5341031551361084,
1,5299,,3.274735450744629,
1,5349,,3.2675633430480957,
1,5399,,3.1401379108428955,
1,5449,,3.1728973388671875,
1,5499,,3.388660430908203,
1,5549,,3.3547048568725586,
1,5599,,3.0300755500793457,
1,5649,,3.0879311561584473,
1,5699,,3.129042625427246,
1,5749,,3.0733532905578613,
1,5799,,3.327622890472412,
1,5849,,3.3531370162963867,
1,5899,,3.281017780303955,
1,5949,,3.0203323364257812,
1,5999,,3.2516303062438965,
1,6049,,3.309340476989746,
1,6099,,3.348358392715454,
1,6149,,3.2312240600585938,
1,6199,,3.3474173545837402,
1,6249,,3.3974761962890625,
1,6299,,3.1947076320648193,
1,6349,,3.2684054374694824,
1,6399,,3.0725159645080566,
1,6449,,3.3516321182250977,
1,6499,,3.280522108078003,
1,6549,,3.4117002487182617,
1,6599,,3.160311222076416,
1,6649,,3.2018370628356934,
1,6699,,3.14094877243042,
1,6749,,3.1581928730010986,
1,6799,,3.1284749507904053,
1,6849,,3.021714210510254,
1,6899,,3.440807819366455,
1,6949,,3.093528985977173,
1,6999,,3.187288522720337,
1,7049,,3.3152928352355957,
1,7099,,3.1748061180114746,
1,7149,,3.1127824783325195,
1,7199,,3.055593967437744,
1,7249,,3.22163724899292,
1,7299,,3.1982171535491943,
1,7349,,3.148350477218628,
1,7399,,3.2145602703094482,
1,7449,,3.337921619415283,
1,7499,,3.1810038089752197,
1,7533,,,1.9388933181762695
1,7533,3.2278621196746826,,
2,7549,,3.210364818572998,
2,7599,,3.275705099105835,
2,7649,,3.2402191162109375,
2,7699,,3.3003745079040527,
2,7749,,3.282463788986206,
2,7799,,3.3175907135009766,
2,7849,,3.06816029548645,
2,7899,,3.205573081970215,
2,7949,,3.2495274543762207,
2,7999,,3.207348346710205,
2,8049,,3.267913579940796,
2,8099,,3.1874241828918457,
2,8149,,3.544997453689575,
2,8199,,3.239469051361084,
2,8249,,3.1701509952545166,
2,8299,,3.147836923599243,
2,8349,,3.2030038833618164,
2,8399,,3.2789132595062256,
2,8449,,3.184948444366455,
2,8499,,3.081016778945923,
2,8549,,3.180023193359375,
2,8599,,3.2807650566101074,
2,8649,,3.186889171600342,
2,8699,,3.177694082260132,
2,8749,,3.2535510063171387,
2,8799,,3.1198649406433105,
2,8849,,3.2248237133026123,
2,8899,,2.920675754547119,
2,8949,,3.0986268520355225,
2,8999,,3.0766234397888184,
2,9049,,3.1483473777770996,
2,9099,,3.1302528381347656,
2,9149,,3.5518500804901123,
2,9199,,3.1496431827545166,
2,9249,,3.2645137310028076,
2,9299,,3.2199525833129883,
2,9349,,3.3390703201293945,
2,9399,,3.2096290588378906,
2,9449,,3.107708215713501,
2,9499,,3.089505910873413,
2,9549,,3.1259193420410156,
2,9599,,3.0046982765197754,
2,9649,,3.2288904190063477,
2,9699,,3.3073201179504395,
2,9749,,3.1485421657562256,
2,9799,,3.2947916984558105,
2,9849,,3.0897727012634277,
2,9899,,3.14719295501709,
2,9949,,3.0638208389282227,
2,9999,,3.2341983318328857,
2,10049,,3.174095392227173,
2,10099,,3.2966136932373047,
2,10149,,3.2562057971954346,
2,10199,,3.258384943008423,
2,10249,,3.3766722679138184,
2,10299,,3.120800495147705,
2,10349,,3.3025550842285156,
2,10399,,3.1764285564422607,
2,10449,,3.1907050609588623,
2,10499,,3.4322891235351562,
2,10549,,3.2824795246124268,
2,10599,,3.1564602851867676,
2,10649,,3.068164825439453,
2,10699,,2.975695848464966,
2,10749,,3.0193662643432617,
2,10799,,3.2620277404785156,
2,10849,,3.349470615386963,
2,10899,,3.128779888153076,
2,10949,,3.2534263134002686,
2,10999,,3.1739821434020996,
2,11049,,3.326411724090576,
2,11099,,3.2516839504241943,
2,11149,,3.2512600421905518,
2,11199,,3.229226589202881,
2,11249,,3.2017555236816406,
2,11299,,3.103780746459961,
2,11300,,,1.945565104484558
2,11300,3.227733850479126,,
3,11349,,3.022768974304199,
3,11399,,3.356905460357666,
3,11449,,3.085573196411133,
3,11499,,3.2149152755737305,
3,11549,,3.122682809829712,
3,11599,,3.0511667728424072,
3,11649,,3.2578201293945312,
3,11699,,3.100959300994873,
3,11749,,3.190735101699829,
3,11799,,3.1858527660369873,
3,11849,,3.007753372192383,
3,11899,,3.142007350921631,
3,11949,,3.3781116008758545,
3,11999,,3.2800965309143066,
3,12049,,3.1473917961120605,
3,12099,,3.3810667991638184,
3,12149,,3.244657039642334,
3,12199,,3.2511913776397705,
3,12249,,3.347048282623291,
3,12299,,3.2029294967651367,
3,12349,,3.0911128520965576,
3,12399,,3.3169944286346436,
3,12449,,3.2818291187286377,
3,12499,,3.2168219089508057,
3,12549,,3.2562897205352783,
3,12599,,3.1333346366882324,
3,12649,,3.4234182834625244,
3,12699,,3.1135401725769043,
3,12749,,3.27164888381958,
3,12799,,3.143113136291504,
3,12849,,3.1912736892700195,
3,12899,,3.121121644973755,
3,12949,,3.1426808834075928,
3,12999,,3.330617666244507,
3,13049,,3.3674769401550293,
3,13099,,3.352616786956787,
3,13149,,2.955770492553711,
3,13199,,3.3330514430999756,
3,13249,,3.2551512718200684,
3,13299,,3.204005718231201,
3,13349,,3.311671733856201,
3,13399,,3.2490081787109375,
3,13449,,3.215223789215088,
3,13499,,3.01735782623291,
3,13549,,3.248446464538574,
3,13599,,3.077260971069336,
3,13649,,3.1026482582092285,
3,13699,,2.996987819671631,
3,13749,,3.2546658515930176,
3,13799,,3.3711354732513428,
3,13849,,3.1207170486450195,
3,13899,,3.182864189147949,
3,13949,,3.129589080810547,
3,13999,,3.1476123332977295,
3,14049,,3.181339979171753,
3,14099,,3.261462688446045,
3,14149,,3.331254005432129,
3,14199,,3.306311845779419,
3,14249,,3.318272590637207,
3,14299,,3.2222824096679688,
3,14349,,3.29559063911438,
3,14399,,3.0264499187469482,
3,14449,,3.129213571548462,
3,14499,,3.052879810333252,
3,14549,,3.3781704902648926,
3,14599,,3.103123188018799,
3,14649,,3.0977227687835693,
3,14699,,2.935891628265381,
3,14749,,3.217038154602051,
3,14799,,3.286710739135742,
3,14849,,3.158024549484253,
3,14899,,3.1907553672790527,
3,14949,,3.1714935302734375,
3,14999,,3.236215591430664,
3,15049,,3.331552028656006,
3,15067,,,1.9428229331970215
3,15067,3.2280049324035645,,
4,15099,,3.1965219974517822,
4,15149,,3.234524965286255,
4,15199,,3.144681930541992,
4,15249,,3.4453511238098145,
4,15299,,3.2949888706207275,
4,15349,,3.192168712615967,
4,15399,,3.1955182552337646,
4,15449,,3.0958516597747803,
4,15499,,3.2233102321624756,
4,15549,,3.1779141426086426,
4,15599,,3.181549549102783,
4,15649,,3.309309959411621,
4,15699,,3.146223545074463,
4,15749,,3.09149169921875,
4,15799,,3.142341375350952,
4,15849,,3.1818690299987793,
4,15899,,3.107797145843506,
4,15949,,3.171569585800171,
4,15999,,3.258697032928467,
4,16049,,3.2331128120422363,
4,16099,,3.174449920654297,
4,16149,,3.2387657165527344,
4,16199,,3.3692376613616943,
4,16249,,3.0833959579467773,
4,16299,,3.2380213737487793,
4,16349,,3.2755584716796875,
4,16399,,3.306730031967163,
4,16449,,3.158237934112549,
4,16499,,3.278923511505127,
4,16549,,3.151888132095337,
4,16599,,3.1341359615325928,
4,16649,,3.2303457260131836,
4,16699,,3.087578296661377,
4,16749,,3.142530679702759,
4,16799,,3.2892653942108154,
4,16849,,3.17037034034729,
4,16899,,3.2536544799804688,
4,16949,,3.3683862686157227,
4,16999,,3.376232624053955,
4,17049,,3.255582094192505,
4,17099,,3.191418170928955,
4,17149,,3.267293930053711,
4,17199,,3.3624086380004883,
4,17249,,3.370884418487549,
4,17299,,3.0239877700805664,
4,17349,,3.440725088119507,
4,17399,,2.9533352851867676,
4,17449,,3.386446714401245,
4,17499,,3.3476908206939697,
4,17549,,3.275545835494995,
4,17599,,3.415548324584961,
4,17649,,3.0706405639648438,
4,17699,,2.8972971439361572,
4,17749,,3.238546133041382,
4,17799,,3.1775708198547363,
4,17849,,3.3188858032226562,
4,17899,,3.32967472076416,
4,17949,,3.110057830810547,
4,17999,,3.241147041320801,
4,18049,,3.3852744102478027,
4,18099,,2.972809314727783,
4,18149,,3.4080810546875,
4,18199,,3.2511825561523438,
4,18249,,3.101259231567383,
4,18299,,3.178272247314453,
4,18349,,3.3655214309692383,
4,18399,,3.3929595947265625,
4,18449,,3.19766902923584,
4,18499,,3.365938663482666,
4,18549,,3.1724023818969727,
4,18599,,3.0554676055908203,
4,18649,,3.1747679710388184,
4,18699,,3.1794214248657227,
4,18749,,3.2208940982818604,
4,18799,,3.0927343368530273,
4,18834,,,1.9407479763031006
4,18834,3.2276673316955566,,
5,18849,,3.2116997241973877,
5,18899,,3.1982433795928955,
5,18949,,3.2415013313293457,
5,18999,,3.351072311401367,
5,19049,,3.3269641399383545,
5,19099,,3.346231698989868,
5,19149,,3.0924830436706543,
5,19199,,3.30637788772583,
5,19249,,3.297330856323242,
5,19299,,3.2917823791503906,
5,19349,,3.0502445697784424,
5,19399,,2.948812961578369,
5,19449,,3.1625874042510986,
5,19499,,3.376093864440918,
5,19549,,3.059518337249756,
5,19599,,3.119384288787842,
5,19649,,3.4060816764831543,
5,19699,,3.2948455810546875,
5,19749,,3.253002643585205,
5,19799,,3.2078683376312256,
5,19849,,3.0355405807495117,
5,19899,,3.437272310256958,
5,19949,,3.152600049972534,
5,19999,,3.1547040939331055,
5,20049,,3.2987680435180664,
5,20099,,2.981966018676758,
5,20149,,3.132924795150757,
5,20199,,3.2438526153564453,
5,20249,,3.088789939880371,
5,20299,,3.0491299629211426,
5,20349,,3.290647029876709,
5,20399,,3.189579963684082,
5,20449,,3.187592029571533,
5,20499,,3.166614532470703,
5,20549,,3.3709325790405273,
5,20599,,3.2059454917907715,
5,20649,,3.16902232170105,
5,20699,,3.3113067150115967,
5,20749,,3.2006783485412598,
5,20799,,3.2524092197418213,
5,20849,,3.0020456314086914,
5,20899,,3.2277112007141113,
5,20949,,3.0075318813323975,
5,20999,,3.1727664470672607,
5,21049,,3.466486930847168,
5,21099,,3.0368213653564453,
5,21149,,3.1330361366271973,
5,21199,,3.071474075317383,
5,21249,,3.2793521881103516,
5,21299,,3.068798065185547,
5,21349,,3.39145827293396,
5,21399,,3.1974830627441406,
5,21449,,3.309194564819336,
5,21499,,3.1661500930786133,
5,21549,,3.2291953563690186,
5,21599,,3.078900098800659,
5,21649,,3.08813214302063,
5,21699,,3.3083248138427734,
5,21749,,3.3115921020507812,
5,21799,,3.109513759613037,
5,21849,,3.034773826599121,
5,21899,,2.9843430519104004,
5,21949,,3.263948917388916,
5,21999,,3.339909076690674,
5,22049,,3.3166158199310303,
5,22099,,3.2510077953338623,
5,22149,,3.1742076873779297,
5,22199,,3.0361390113830566,
5,22249,,3.41554594039917,
5,22299,,3.2435078620910645,
5,22349,,3.141544818878174,
5,22399,,3.3602356910705566,
5,22449,,3.2549662590026855,
5,22499,,3.3835268020629883,
5,22549,,3.3493833541870117,
5,22599,,3.031886100769043,
5,22601,,,1.9457305669784546
5,22601,3.2277181148529053,,
6,22649,,3.0996739864349365,
6,22699,,3.1633286476135254,
6,22749,,3.172407388687134,
6,22799,,3.2441253662109375,
6,22849,,3.3148422241210938,
6,22899,,3.278709888458252,
6,22949,,3.273118257522583,
6,22999,,3.1089398860931396,
6,23049,,3.2812345027923584,
6,23099,,3.176144599914551,
6,23149,,2.9293010234832764,
6,23199,,3.3083229064941406,
6,23249,,3.335663318634033,
6,23299,,3.24686336517334,
6,23349,,3.0404796600341797,
6,23399,,3.3351967334747314,
6,23449,,3.1508312225341797,
6,23499,,3.4118170738220215,
6,23549,,3.243612766265869,
6,23599,,3.2119245529174805,
6,23649,,3.329409599304199,
6,23699,,3.202005386352539,
6,23749,,2.987496852874756,
6,23799,,3.219407081604004,
6,23849,,3.0966362953186035,
6,23899,,3.232419967651367,
6,23949,,3.2366156578063965,
6,23999,,3.1301209926605225,
6,24049,,3.187528610229492,
6,24099,,3.2067623138427734,
6,24149,,3.1375346183776855,
6,24199,,3.213052272796631,
6,24249,,3.2995622158050537,
6,24299,,3.0036096572875977,
6,24349,,3.18115234375,
6,24399,,3.340085029602051,
6,24449,,2.9719972610473633,
6,24499,,3.3229310512542725,
6,24549,,3.267979860305786,
6,24599,,3.1431424617767334,
6,24649,,3.3848304748535156,
6,24699,,3.352896213531494,
6,24749,,3.0385499000549316,
6,24799,,3.1875109672546387,
6,24849,,3.345965623855591,
6,24899,,3.3508925437927246,
6,24949,,3.0743613243103027,
6,24999,,3.0895118713378906,
6,25049,,3.1888790130615234,
6,25099,,3.262671947479248,
6,25149,,3.1770544052124023,
6,25199,,3.27370548248291,
6,25249,,3.4136829376220703,
6,25299,,3.2419731616973877,
6,25349,,3.3543286323547363,
6,25399,,3.1574110984802246,
6,25449,,3.3876237869262695,
6,25499,,3.0913522243499756,
6,25549,,3.3669021129608154,
6,25599,,3.3620266914367676,
6,25649,,3.3457744121551514,
6,25699,,3.13425612449646,
6,25749,,3.3643059730529785,
6,25799,,3.470045804977417,
6,25849,,3.3405303955078125,
6,25899,,3.223238945007324,
6,25949,,3.4003376960754395,
6,25999,,3.1401214599609375,
6,26049,,3.1115031242370605,
6,26099,,3.3687243461608887,
6,26149,,3.375293254852295,
6,26199,,3.249311685562134,
6,26249,,3.1477131843566895,
6,26299,,3.407628059387207,
6,26349,,3.1824302673339844,
6,26368,,,1.940845251083374
6,26368,3.2277374267578125,,
7,26399,,3.107809543609619,
7,26449,,3.101640224456787,
7,26499,,3.362571954727173,
7,26549,,3.115035057067871,
7,26599,,3.2943713665008545,
7,26649,,3.1900956630706787,
7,26699,,3.444765567779541,
7,26749,,3.3477678298950195,
7,26799,,3.1919023990631104,
7,26849,,3.289729595184326,
7,26899,,3.110872745513916,
7,26949,,3.46724796295166,
7,26999,,3.1356306076049805,
7,27049,,3.193328380584717,
7,27099,,3.126023292541504,
7,27149,,3.2382829189300537,
7,27199,,3.1277213096618652,
7,27249,,3.363797664642334,
7,27299,,3.191061496734619,
7,27349,,3.111166000366211,
7,27399,,3.1911981105804443,
7,27449,,3.189140796661377,
7,27499,,3.2942185401916504,
7,27549,,3.105738639831543,
7,27599,,3.1577811241149902,
7,27649,,3.24359130859375,
7,27699,,3.2067012786865234,
7,27749,,3.2274842262268066,
7,27799,,3.2285938262939453,
7,27849,,3.353335380554199,
7,27899,,3.000364303588867,
7,27949,,3.359962224960327,
7,27999,,3.1625585556030273,
7,28049,,3.1468591690063477,
7,28099,,3.104611396789551,
7,28149,,3.201645612716675,
7,28199,,3.1110806465148926,
7,28249,,3.06382155418396,
7,28299,,3.2359795570373535,
7,28349,,3.368596076965332,
7,28399,,3.3400211334228516,
7,28449,,3.498882293701172,
7,28499,,3.2404608726501465,
7,28549,,3.159247398376465,
7,28599,,3.2910523414611816,
7,28649,,3.266317367553711,
7,28699,,3.432854175567627,
7,28749,,3.26322340965271,
7,28799,,3.286106586456299,
7,28849,,3.1986021995544434,
7,28899,,3.287132740020752,
7,28949,,3.3752171993255615,
7,28999,,3.293130397796631,
7,29049,,3.2234437465667725,
7,29099,,3.349254846572876,
7,29149,,3.15572452545166,
7,29199,,3.2006945610046387,
7,29249,,3.069636583328247,
7,29299,,3.112349510192871,
7,29349,,3.2998266220092773,
7,29399,,3.428048610687256,
7,29449,,3.348118543624878,
7,29499,,3.1472508907318115,
7,29549,,3.043545722961426,
7,29599,,3.1012728214263916,
7,29649,,3.120758533477783,
7,29699,,2.9750447273254395,
7,29749,,3.3785629272460938,
7,29799,,3.2108874320983887,
7,29849,,3.347839593887329,
7,29899,,3.09476900100708,
7,29949,,3.1957454681396484,
7,29999,,3.200589179992676,
7,30049,,3.216885805130005,
7,30099,,3.0596725940704346,
7,30135,,,1.9476172924041748
7,30135,3.2280080318450928,,
8,30149,,3.2903685569763184,
8,30199,,3.1462247371673584,
8,30249,,3.1398367881774902,
8,30299,,3.2290310859680176,
8,30349,,3.303375720977783,
8,30399,,3.288109540939331,
8,30449,,3.2067203521728516,
8,30499,,3.1390433311462402,
8,30549,,3.2788708209991455,
8,30599,,3.3204362392425537,
8,30649,,3.0615570545196533,
8,30699,,2.9796252250671387,
8,30749,,3.424889087677002,
8,30799,,3.228825330734253,
8,30849,,3.1788411140441895,
8,30899,,3.2142539024353027,
8,30949,,3.3125975131988525,
8,30999,,3.405608892440796,
8,31049,,3.193002462387085,
8,31099,,3.033358335494995,
8,31149,,3.115513801574707,
8,31199,,3.4365196228027344,
8,31249,,3.5464305877685547,
8,31299,,3.21976375579834,
8,31349,,3.1226043701171875,
8,31399,,3.156391143798828,
8,31449,,3.4096622467041016,
8,31499,,3.130202054977417,
8,31549,,3.357717514038086,
8,31599,,3.137636661529541,
8,31649,,3.0689749717712402,
8,31699,,3.036499261856079,
8,31749,,3.3068549633026123,
8,31799,,3.372415065765381,
8,31849,,3.060408353805542,
8,31899,,3.251329183578491,
8,31949,,3.4142417907714844,
8,31999,,3.1463546752929688,
8,32049,,2.904667615890503,
8,32099,,2.863118886947632,
8,32149,,2.9836649894714355,
8,32199,,3.1912808418273926,
8,32249,,3.105271339416504,
8,32299,,3.1928281784057617,
8,32349,,3.1841166019439697,
8,32399,,3.0913166999816895,
8,32449,,3.0609254837036133,
8,32499,,3.1808929443359375,
8,32549,,3.2182815074920654,
8,32599,,3.2296528816223145,
8,32649,,3.282928466796875,
8,32699,,3.3006410598754883,
8,32749,,3.0469870567321777,
8,32799,,3.2085745334625244,
8,32849,,3.173643112182617,
8,32899,,3.4240198135375977,
8,32949,,2.9510655403137207,
8,32999,,2.8921241760253906,
8,33049,,3.1098551750183105,
8,33099,,3.037977457046509,
8,33149,,3.2170965671539307,
8,33199,,3.123140811920166,
8,33249,,3.203400135040283,
8,33299,,3.08921217918396,
8,33349,,3.0914759635925293,
8,33399,,3.160729169845581,
8,33449,,3.150876045227051,
8,33499,,3.106778621673584,
8,33549,,3.481487512588501,
8,33599,,3.503870964050293,
8,33649,,3.2174344062805176,
8,33699,,3.147592306137085,
8,33749,,3.1623973846435547,
8,33799,,3.2691075801849365,
8,33849,,3.440829277038574,
8,33899,,3.1913533210754395,
8,33902,,,1.9430221319198608
8,33902,3.2278621196746826,,
9,33949,,2.981214761734009,
9,33999,,3.124211311340332,
9,34049,,3.072296142578125,
9,34099,,3.2558650970458984,
9,34149,,3.4367215633392334,
9,34199,,3.080770969390869,
9,34249,,3.067708969116211,
9,34299,,2.998837471008301,
9,34349,,3.2487807273864746,
9,34399,,3.150414228439331,
9,34449,,2.9653539657592773,
9,34499,,3.1827750205993652,
9,34549,,3.311353921890259,
9,34599,,3.3401646614074707,
9,34649,,3.1541635990142822,
9,34699,,3.539425849914551,
9,34749,,3.323749542236328,
9,34799,,3.345487117767334,
9,34849,,3.2879178524017334,
9,34899,,3.4365735054016113,
9,34949,,3.4146528244018555,
9,34999,,3.163618564605713,
9,35049,,3.305018186569214,
9,35099,,2.953519821166992,
9,35149,,3.528590202331543,
9,35199,,3.2133431434631348,
9,35249,,3.017045021057129,
9,35299,,3.296255111694336,
9,35349,,3.1473145484924316,
9,35399,,3.098301410675049,
9,35449,,3.0703744888305664,
9,35499,,3.2292308807373047,
9,35549,,3.114164352416992,
9,35599,,3.2723050117492676,
9,35649,,3.351586103439331,
9,35699,,3.383965492248535,
9,35749,,3.106978416442871,
9,35799,,3.1483876705169678,
9,35849,,3.0880417823791504,
9,35899,,3.276268720626831,
9,35949,,3.3511602878570557,
9,35999,,3.1232004165649414,
9,36049,,3.2229766845703125,
9,36099,,2.99249267578125,
9,36149,,3.3218019008636475,
9,36199,,3.086986541748047,
9,36249,,3.123046636581421,
9,36299,,3.3628976345062256,
9,36349,,3.1983370780944824,
9,36399,,3.133284330368042,
9,36449,,3.070075511932373,
9,36499,,3.335214138031006,
9,36549,,3.2308855056762695,
9,36599,,3.0930957794189453,
9,36649,,3.246828556060791,
9,36699,,3.2257189750671387,
9,36749,,3.3993706703186035,
9,36799,,3.120664119720459,
9,36849,,3.1436104774475098,
9,36899,,3.4058640003204346,
9,36949,,3.3410067558288574,
9,36999,,3.271909713745117,
9,37049,,3.2038357257843018,
9,37099,,3.302669048309326,
9,37149,,3.2379984855651855,
9,37199,,3.218841791152954,
9,37249,,3.21125864982605,
9,37299,,3.2091946601867676,
9,37349,,3.2219486236572266,
9,37399,,3.341276168823242,
9,37449,,3.1828269958496094,
9,37499,,3.210153579711914,
9,37549,,3.2566261291503906,
9,37599,,3.238814353942871,
9,37649,,3.2967021465301514,
9,37669,,,1.94241464138031
9,37669,3.2278435230255127,,
10,37670,,,2.081787586212158
